method,protocol,n_seeds,n_obs,acc_mean,acc_std,bacc_mean,bacc_std,f1_mean,f1_std,auc_mean,auc_std,nll_mean,nll_std,brier_mean,brier_std,ece_mean,ece_std
none_reference,ses-05->ses-01,5,375,0.521077272,0.004709783056537898,0.5204603600000001,0.0046693286942828755,0.45975020266666666,0.007301462018531893,0.5329587040000001,0.007331933155403134,1.329119512,0.10298737726170164,0.6259856293333333,0.01525276338242955,0.22546236,0.014355643876015069
none_reference,ses-05->ses-02,5,375,0.5282485013333333,0.0032157262558299006,0.5281885626666667,0.0034760018279130977,0.4764491226666666,0.006575858014170869,0.5441005973333334,0.006402976340074097,1.1197193786666666,0.07546693545064816,0.6128268506666666,0.015021515610320545,0.21745372000000002,0.015892913664931303
none_reference,ses-05->ses-03,5,375,0.5268369333333334,0.006853462889971303,0.5275685360000001,0.007313893673363959,0.47162260533333333,0.0059919051450353185,0.5496303466666668,0.007347479391658385,1.2759044933333334,0.09681161231466931,0.6316549386666667,0.010826162823667388,0.23591501066666667,0.009343585535531707
none_reference,ses-05->ses-04,5,375,0.5391142666666667,0.0033305518419705447,0.5391696293333333,0.0034406202477462763,0.48791617066666665,0.007778185363198619,0.5669933146666667,0.0046362186338522095,1.0514124106666665,0.08890295253378137,0.5963109333333334,0.012608002935907728,0.20764999999999997,0.009618748657748694
riemannian_alignment,ses-01->ses-02,5,375,0.5256590941875292,0.0021663856431860854,0.5259339790755005,0.0019656963569665404,0.4816672750994999,0.00276628676585523,0.5402729003382147,0.002229472967898206,0.926139386733373,0.0490365490247351,0.583770227706914,0.013806302196606795,0.19246817466248148,0.014037437745299858
riemannian_alignment,ses-01->ses-03,5,375,0.5354632732944459,0.004081505497859149,0.5359377022677758,0.0038640870062772175,0.49186996098764324,0.006464761749536258,0.5514698336674007,0.0037025114749060974,0.93687706442674,0.05026705758957357,0.5714802856125971,0.008228139630049048,0.18421806075449335,0.010064463467056679
riemannian_alignment,ses-01->ses-04,5,375,0.5416875831178141,0.006638012433013209,0.5418156034247128,0.006918884016929699,0.4967646894326724,0.008607849774263274,0.5583805106195927,0.0057098856645662706,0.8462716151078542,0.03461517331640423,0.5488505976693884,0.011342367909939505,0.17027161448391767,0.010623893953896313
riemannian_alignment,ses-01->ses-05,5,375,0.5342532453732677,0.004259699519014778,0.5344450295532702,0.00469680619573863,0.49303921991546085,0.008794314336756023,0.5516043331405937,0.007704964026162516,0.8867652671337127,0.04107734868669487,0.5599577562445819,0.008328908513508218,0.17344671587842114,0.008668026187966107
riemannian_alignment,ses-02->ses-01,5,375,0.5303443082241566,0.004791430512717359,0.5303698410695701,0.004930698916700207,0.490387986927845,0.006789692162966121,0.5470897001387737,0.0052439872387738265,0.9177637094656627,0.020447120443122004,0.5731254110022068,0.004490451292780545,0.17794183004089542,0.006322541006988647
riemannian_alignment,ses-02->ses-03,5,375,0.5273945294803333,0.004031743709649551,0.5285043605658875,0.0041448323843037435,0.4914284445859548,0.004804241868852795,0.5474596420218768,0.002438174153811777,1.0624652644793193,0.026515482945525626,0.5921259368464777,0.005184551341584298,0.19367809994657287,0.003833149976884801
riemannian_alignment,ses-02->ses-04,5,375,0.5587699357074276,0.003933688869344844,0.5589511733975551,0.003775928652384167,0.5189183060672613,0.006747039197646544,0.5881326822791031,0.006680075672552912,0.8412933578689893,0.02071441285213041,0.5336963732419256,0.006039133966611865,0.16421209245440485,0.0016088437945142714
riemannian_alignment,ses-02->ses-05,5,375,0.5339531943183593,0.00265707300082308,0.5340651105458715,0.0024354271858249743,0.4952797756221031,0.000821016418951917,0.5630377824835323,0.006649739273234862,0.9568878917694092,0.025721995989540294,0.5721074724257498,0.004127052998575372,0.1819280663668049,0.003965848720431013
riemannian_alignment,ses-03->ses-01,5,375,0.5269384526227249,0.007338574457399053,0.5264825877523037,0.007008583304925681,0.4777747592843909,0.006125679340925394,0.5442835099466983,0.006123070683966896,0.8054712460041046,0.01996824668480947,0.5504131806379281,0.008114775040729941,0.16213683762373823,0.009794799916546715
riemannian_alignment,ses-03->ses-02,5,375,0.5204845042307455,0.0028311372950653823,0.5203061257428458,0.002885170925813054,0.47864151490328427,0.009611737600032389,0.5349192178356913,0.004310288335461653,0.8647048222223918,0.024442820607599256,0.5645344844155329,0.006439291605597112,0.16895687747487798,0.007927919080242209
riemannian_alignment,ses-03->ses-04,5,375,0.5163808355972932,0.005233016772420265,0.5168897793478053,0.005053383254858629,0.4696611326450581,0.007463135110070206,0.5351018564858088,0.005310244444737308,0.8529961655139923,0.020642583624366568,0.5643257764541829,0.003557379489099168,0.1692321264838446,0.00661367605883688
riemannian_alignment,ses-03->ses-05,5,375,0.5345559761380776,0.004312852449178637,0.5348197082866701,0.004213195061261005,0.49236063854001466,0.008534076715392112,0.5537450265763323,0.0029930892457299585,0.8158821261723836,0.010444598588296447,0.5493675523626196,0.003983982725572123,0.15859360833202923,0.0058847738705999405
